,id,lang
2775,866852674699841536,en
2776,2613060810,en
2777,1496618939547279366,en
2778,118200525,en
2779,80483638,en
2781,2849285005,en
2782,1505818061894467586,en
2783,1251989186862866433,en
2784,457892575,en
2785,1410281052946325505,en
2786,1514924002350821379,en
2787,797093564916387840,en
2788,2183551628,en
2789,826916257207304192,en
2790,730471677377839105,en
2791,575711333,en
2793,502424756,en
2794,1257754697412292609,en
2795,102737967,en
2796,74600899,en
2797,25355799,en
2798,628714150,en
2799,303920056,en
2800,1519126537483657216,en
2801,377583661,en
2802,1316862031,en
2803,1034401872969433088,en
2804,1450870463899443203,en
2805,867077976210513920,en
2806,849139912817467392,en
2808,1352024826,en
2809,27869306,en
2810,747638475248275456,en
2811,1251189418205085698,en
2812,928357269003149312,en
2813,804915007,en
2814,2230257426,en
2815,3424776514,en
2816,1495443401721974788,en
2817,15692750,en
2818,1518699476000587777,en
2819,626907843,en
2820,16086928,en
2821,1873158624,en
2822,1347927203825164288,en
2823,965694944567611394,en
2824,784543960161288197,en
2825,334851185,en
2826,1514740994285178889,en
2827,1426050866142978048,en
2828,1154408158468726790,en
2829,51330975,en
2830,1519531752292769794,en
2831,2795495198,en
2832,1462494306980171778,en
2833,896511427,en
2834,808655778928357376,en
2835,784238905683959808,en
2836,330826792,en
2837,991553533706092544,en
2838,379422417,en
2839,17609350,en
2840,807219973932388356,en
2841,947744052,en
2842,187251089,en
2844,17784669,en
2845,541878477,en
2846,629084145,en
2847,1420397622125219843,en
2848,1153493183952822273,en
2849,19014211,en
2850,20951820,en
2851,517374657,en
2852,1308403934638333952,en
2853,967183736910442496,en
2854,497485641,en
2855,59793861,en
2856,985745819788693504,en
2857,1505653758180659207,en
2858,940382143234084865,en
2859,1383197211320848386,en
2860,1050538299314425858,en
2861,1165261306967887872,en
2862,1227107329809608705,en
2864,2347912772,en
2865,1053236226,en
2866,713293034,en
2868,162848363,en
2869,1518714084383993858,en
2870,783492274973925377,en
2871,1509308488014614535,en
2872,883641278465847296,en
2873,417526634,en
2874,109659118,en
2875,1317668845654454273,en
2876,18917882,en
2877,1261788817033293825,en
2878,1518622862600511488,en
2879,525721057,en
2880,16989464,en
2881,33630984,en
2882,890306661918920704,en
2883,1485257629882540033,en
2885,1434275299471110146,en
2886,18950944,en
2887,1519092104332423168,en
2888,1249779941253750791,en
2889,46773780,en
2890,53581284,en
2891,1434653530120462345,en
2892,1050855031564627968,en
2893,197654380,en
2894,29316995,en
2895,861688736031100930,en
2896,1241375010536767489,en
2897,1436447081841954817,en
2898,2375936144,en
2899,1492316540271833090,en
2901,1192159206,en
2903,1486469064230850561,en
2904,621944705,en
2905,1271692965031936000,en
2906,181039052,en
2907,2189267845,en
2908,242104229,en
2909,18742360,en
2910,3977520803,en
2911,3161520110,en
2912,817895628328017926,en
2913,19296707,en
2914,1275961872110493698,en
2915,1499057185283874829,en
2916,14412533,en
2917,824722215979646980,en
2918,1470426762723184649,en
2919,821127804372787201,en
2920,1448018712628432899,en
2921,1443984060276252680,en
2923,1205602051897667584,en
2924,1528371428,en
2925,1520155785501761536,en
2926,194400519,en
2927,1324019454834073600,en
2928,1489612199651950594,en
2929,1519507375052447744,en
2930,1519038882569981952,en
2931,1339179738,en
2932,916670782914297857,en
2933,2272580130,en
2934,1498335487802630152,en
2935,354742546,en
2936,86171027,en
2937,2291569946,en
2938,971401388860243970,en
2939,4898986229,en
2940,1228467159707213824,en
2941,2219802108,en
2942,121388691,en
2943,16201679,en
2944,1436925968,en
2945,167554949,en
2946,800591076457222144,en
2947,87481220,en
2948,1270527627154112517,en
2949,574608880,en
2950,274812764,en
2951,1275478883769384961,en
2952,1433518854,en
2953,2470267986,en
2954,1517954399292829696,en
2955,885516405843533825,en
2956,1060566282679042050,en
2957,131365482,en
2958,1444718918459817984,en
2959,1437437816104001536,en
2960,456794981,en
2961,3279862494,en
2962,126327405,en
2963,2777611370,en
2964,1709590752,en
2965,29442313,en
2966,2303565799,en
2967,35372877,en
2968,19505001,en
2969,422099913,en
2970,107162153,en
2971,268751347,en
2972,14211199,en
2973,1106624578061688832,en
2974,1203391403780452352,en
2975,1429288450654494722,en
2976,222903147,en
2977,44513878,en
2978,1518616709099401220,en
2979,1519426469969100803,en
2980,783746267222462464,en
2981,1464598494455468035,en
2982,997931370,en
2983,19629840,en
2984,1019299672026898432,en
2985,1306667255292452864,en
2986,864839694827143168,en
2987,796377107148447744,en
2988,373209073,en
2989,719579724763283456,en
2990,1456113791268163584,en
2991,308765071,en
2992,1234907509862866949,en
2993,2544914191,en
2994,1511362037443670020,en
2995,1005144558,en
2996,1518665776324038658,en
2998,1386925323950850048,en
2999,242175469,en
3000,99124557,en
3001,1149262585,en
3002,916032097327865856,en
3003,1486437898744315905,en
3004,1316406227908194306,en
3005,4877620060,en
3006,260335091,en
3007,1252850850,en
3008,561516199,en
3009,1396070093076013060,en
3010,1167202523330969601,en
3011,2157664855,en
3012,1161474144258744321,en
3013,1769646126,en
3014,52383667,en
3017,26258900,en
3018,1512640023857750019,en
3019,1278355421804351489,en
3020,1514962452466786311,en
3021,32013608,en
3022,1472592902643666955,en
3023,1157533754723667969,en
3024,1319430445,en
3025,1523698885507624960,en
3026,1518835908082077698,en
3027,1487144083877339139,en
3028,1471624068264771584,en
3029,318733535,en
3030,30929763,en
3031,1074735235755954177,en
3032,1178783728807620615,en
3033,2901984764,en
3034,731035650,en
3035,1248316804214054918,en
3036,56746540,en
3037,1267311228285665280,en
3038,281187576,en
3039,917820737028804608,en
3041,1815191,en
3042,98812136,en
3045,221973367,en
3046,1046263475838681088,en
3047,16248357,en
3048,71151394,en
3049,2908965346,en
3050,275911334,en
3051,1949367794,en
3052,1044613969535733761,en
3053,2832739408,en
3054,1462877253575004169,en
3055,1767741,en
3056,16664681,en
3057,742362534171291648,en
3058,19881056,en
3059,17938722,en
3060,1522293492671733761,en
3061,20998003,en
3062,17559997,en
3063,148084997,en
3064,1058341672793321473,en
3065,1204219419859308544,en
3066,1103902793721507841,en
3067,1239816378036760576,en
3068,252429898,en
3069,1275536700018573312,en
3071,1464640348924358665,en
3072,431182108,en
3074,1147089496875393026,en
3075,311695221,en
3076,1361108922296377345,en
3077,822824095616114688,en
3078,14948508,en
3079,1522956836189708288,en
3080,814121478,en
3081,885363177227210752,en
3082,1270429215716970497,en
3083,123187821,en
3084,31345344,en
3086,703338615552643072,en
3087,1306457935,en
3088,27697345,en
3089,1355218452,en
3090,1080148126202236930,en
3091,1497259234928562181,en
3092,2432233423,en
3093,1176668927407079426,en
3095,1237130508640964608,en
3096,1518921334578892800,en
3097,895041286666932224,en
3098,2474945594,en
3099,1243930993259679744,en
3100,1484256247713042432,en
3101,1162534010,en
3103,15993931,en
3104,954403505103626240,en
3105,4862762302,en
3106,1973943858,en
3107,4099492452,en
3108,1521911920932147200,en
3109,4560685828,en
3110,4850266394,en
3111,1580127061,en
3112,134587656,en
3113,1005068565840572416,en
3114,1518995201431330818,en
3115,1352395017697026049,en
3116,34359976,en
3118,1305220768746283008,en
3119,700748230,en
3120,46672838,en
3121,807629236785684480,en
3123,1523626613744746496,en
3124,781857175,en
3125,192690626,en
3126,1311019501283090432,en
3127,1499278248169152513,en
3128,604586168,en
3129,15333918,en
3130,267287618,en
3131,1355273841367523328,en
3132,2940260259,en
3133,760157915822985217,en
3134,1423531074,en
3135,1383084602571464707,en
3136,2512824441,en
3137,1521345325176401920,en
3138,728675267699412994,en
3139,34677788,en
3140,1519264421218070529,en
3141,19370966,en
3142,195739803,en
3143,2462436925,en
3144,1129823734158827521,en
3145,752920506484027394,en
3146,8862532,en
3147,110356828,en
3148,830283595231014914,en
3149,69665059,en
3150,2230843632,en
3151,1481660137,en
3152,1306654589924659207,en
3153,52434837,en
3154,1173922869132386304,en
3155,1255609501954310150,en
3156,425268743,en
3157,1131549023578546176,en
3158,863308596,en
3159,1172729161691074560,en
3160,2167340796,en
3161,1310008926046388224,en
3162,490905339,en
3163,829643850,en
3164,801036187,en
3165,1513978977878429696,en
3166,17741395,en
3167,1515128955816267777,en
3168,458788764,en
3169,247432690,en
3170,864487498935787520,en
3171,1521926310440108033,en
3172,385162111,en
3173,1492991777883795458,en
3174,31766889,en
3175,1075920235008573440,en
3176,4851876860,en
3177,1430330637592907777,en
3179,1160569441828122624,en
3180,321759816,en
3181,1381971379491340288,en
3182,1221297222123315200,en
3183,3343391475,en
3184,1221989906223898624,en
3185,1215371,en
3186,9510642,en
3187,47086949,en
3188,365762710,en
3189,17918065,en
3190,22733268,en
3192,20245031,en
3193,1248277962509684736,en
3195,2905752398,en
3196,932315271372726272,en
3197,1913593928,en
3198,398426177,en
3199,1039936018366058499,en
3200,1522814023741460480,en
3201,966049285,en
3202,1050800844210204672,en
3203,1489018802268475392,en
3204,1522842305740300288,en
3205,253900741,en
3206,20776597,en
3207,21780006,en
3208,1515060661965017108,en
3209,1289721217398833152,en
3210,35257549,en
3211,4745889662,en
3212,17668645,en
3213,181219965,en
3214,311129949,en
3215,1362396107985281031,en
3216,55925162,en
3217,391510140,en
3220,1521119940463497219,en
3221,62580143,en
3222,1935035425,en
3223,1450006598,en
3224,17132398,en
3225,17404218,en
3226,19612749,en
3227,15783618,en
3229,1319307481,en
3230,2411527424,en
3231,125868119,en
3232,8897,en
3235,1033180166,en
3236,1519477551277637633,en
3237,1722009606,en
3238,551448861,en
3239,874439532229181440,en
3240,123304172,en
3241,225985524,en
3242,2382803208,en
3243,301857046,en
3244,1367162508805615617,en
3245,1281305967406256129,en
3246,976331074237321216,en
3247,1377031946102992896,en
3248,2998480686,en
3249,1514646469306945544,en
3250,551955857,en
3251,1522233373686706177,en
3252,631415668,en
3253,1262779038281740288,en
3255,336538561,en
3256,1466893324204199940,en
3257,9542972,en
3258,1432758665564524551,en
3260,1225170292332384256,en
3261,1008901616534282240,en
3262,936259546456006656,en
3263,1679433878,en
3264,1294655585158225920,en
3265,15637387,en
3266,1173075144014794753,en
3267,35824016,en
3268,964190420556279808,en
3269,2479242090,en
3270,1490738128927219715,en
3271,15615730,en
3272,1523157528993058816,en
3273,3309755041,en
3274,2616284286,en
3275,2876411933,en
3276,28589580,en
3277,1370366812546809859,en
3278,2271182186,en
3279,1736013541,en
3280,811209924470538240,en
3282,284282160,en
3283,1341815753335566336,en
3284,91712955,en
3285,1358408804,en
3286,1276309263405789185,en
3287,604689730,en
3288,1363113288461127681,en
3289,1152767784,en
3290,1273044471337361413,en
3291,1263821518007603201,en
3292,21014172,en
3293,2784583437,en
3294,1491903435586916353,en
3295,1443899224027017218,en
3296,2264657894,en
3297,1486644029580271621,en
3298,1522442260859785218,en
3299,1084480554999922688,en
3300,994242738676789249,en
3301,1257691427594739713,en
3302,825602032039964672,en
3303,15147510,en
3304,1692189398,en
3305,1511375689366319105,en
3306,22194895,en
3307,1519443673297084417,en
3308,22187085,en
3309,1523473155939090433,en
3310,1423737004395831303,en
3311,52508863,en
3312,1525694971,en
3313,27649741,en
3315,1521247516171325440,en
3316,2577031452,en
3317,1486346703825510400,en
3318,3054519933,en
3319,1485477704866664449,en
3320,1216942552097656832,en
3321,1434661109542408196,en
3322,715926954,en
3323,3169005786,en
3324,1289030045365940227,en
3325,906975390400356352,en
3326,352345125,en
3327,1121462906124742659,en
3328,95789252,en
3329,790546093,en
3330,2976653309,en
3331,17882795,en
3332,20932641,en
3333,146160591,en
3334,3106373895,en
3335,985575963277721600,en
3336,574006706,en
3337,16531704,en
3338,2186393136,en
3339,1396674310320889858,en
3340,1231348024728748032,en
3341,1489767907924004869,en
3342,263365424,en
3343,1324926274888888320,en
3344,1519459401496629249,en
3345,748548517644361732,en
3346,913157632604737536,en
3347,17526930,en
3348,1935432421,en
3349,1021415351958081536,en
3350,108344620,en
3351,3345427631,en
3352,20455625,en
3353,64343037,en
3354,2309195006,en
3355,1002956222453121024,en
3356,1224186362611544064,en
3357,1519005260748148736,en
3358,2183252126,en
3359,381307407,en
3360,1636181486,en
3361,43934389,en
3363,1503546934757404678,en
3364,1275064998251790337,en
3365,538586326,en
3366,1200091774380843008,en
3367,983884592934477824,en
3368,198193231,en
3369,344075523,en
3370,176612227,en
3371,474116745,en
3372,522111648,en
3373,1458973117406228483,en
3374,872775902,en
3375,601863431,en
3376,1190491312790749185,en
3377,545125937,en
3379,474281577,en
3380,205294361,en
3381,1363155850001530880,en
3382,1511472789596737540,en
3383,1069988866789126144,en
3384,716017105,en
3385,95250102,en
3386,991901162,en
3387,1147923597450604544,en
3388,1519079711615377409,en
3389,621334309,en
3390,1364693976578748422,en
3391,833080577582624768,en
3392,1387143248465047554,en
3393,1519369212765954048,en
3394,598817815,en
3395,26028938,en
3396,15183236,en
3397,2935187277,en
3398,1102278264792461312,en
3399,27221154,en
3400,599357613,en
3401,2985771922,en
3402,1327280152577978368,en
3403,1238568478690476032,en
3404,910987115676274689,en
3405,403593122,en
3406,15587639,en
3407,1349894574324506628,en
3408,341249661,en
3409,989861558351212544,en
3410,17566400,en
3411,469582871,en
3413,1059160400,en
3414,211011812,en
3415,1499780014086270978,en
3416,1146842060256882688,en
3417,1961210053,en
3418,17180761,en
3419,13877002,en
3420,1328423212041052164,en
3421,2216984384,en
3422,17072129,en
3423,4530390623,en
3424,738730947688960000,en
3425,22650211,en
3426,208133682,en
3427,1508452729424953348,en
3428,188459540,en
3429,1466078019617902596,en
3430,756475901731221504,en
3431,1355751982905044992,en
3432,1343040993348739073,en
3433,1329878034,en
3434,20343773,en
3435,11763132,en
3437,535681746,en
3439,30014886,en
3440,2205715914,en
3441,975443027694043136,en
3442,24096463,en
3443,15346681,en
3444,1386707285674586120,en
3445,165298304,en
3446,984826417463644161,en
3447,1510671604660985856,en
3448,325034006,en
3449,587658361,en
3450,19767323,en
3451,955521634932203520,en
3452,565589984,en
3453,1400157180561666054,en
3454,430089879,en
3455,18817776,en
3456,902719255959015429,en
3457,1036759329934897154,en
3458,1521853754735308800,en
3459,38631842,en
3460,2607885215,en
3461,895029641014063105,en
3462,1472371170758512653,en
3463,1356013993341685763,en
3464,24889796,en
3465,1511704414029025280,en
3466,164681956,en
3467,47524105,en
3468,22563973,en
3469,34093672,en
3470,1399366675141730306,en
3471,2227224211,en
3472,1518950551450439685,en
3473,4830392379,en
3474,844450674,en
3475,1247874902,en
3476,21396097,en
3477,22529203,en
3478,3401967448,en
3479,1502664630790930432,en
3480,895347978126446592,en
3481,439312004,en
3482,785949447813423104,en
3483,352441927,en
3484,45413839,en
3485,816354391880040450,en
3486,2699405790,en
3487,845353070775025664,en
3488,1496642329,en
3489,1649228065,en
3490,2986318238,en
3491,17342214,en
3492,1518967357347147777,en
3493,1291566708839374848,en
3494,3372033672,en
3495,1513663576325697539,en
3496,986847324067344384,en
3497,1071995403141349377,en
3498,1516804210351820803,en
3499,1411753617825148929,en
3500,740639016,en
3501,494614969,en
3502,374284455,en
3503,38779635,en
3504,1300214208743661569,en
3505,1362895009,en
3506,2330862014,en
3507,58961738,en
3508,733856701846278144,en
3509,1519031141151428611,en
3510,101902582,en
3511,1135257285092093953,en
3512,1497776567359000581,en
3513,1366928207849484291,en
3514,1231830520444571649,en
3515,1452373285015011336,en
3516,1512041313620963334,en
3517,896148452,en
3518,92270363,en
3519,4909522369,en
3520,1518943691032997889,en
3521,54890497,en
3522,882297955520319488,en
3523,2887966823,en
3524,2423048953,en
3525,1518730377774481413,en
3526,1301720965,en
3527,1952726300,en
3528,571765939,en
3529,1484219101086158856,en
3530,3340747512,en
3531,3432862452,en
3532,732952654805127169,en
3533,1418935601416609807,en
3534,1095728181313716224,en
3535,16158692,en
3536,130607739,en
3537,619553856,en
3538,463506232,en
3539,850464331603075072,en
3540,959224042137047040,en
3541,1521694060347420673,en
3542,1229166432,en
3543,1453530215842336771,en
3544,1496264858366619650,en
3545,3840412332,en
3546,1496732786316693509,en
3547,1372582151074496517,en
3548,740850751,en
3549,600265360,en
3550,1058154466812354561,en
3551,800707492346925056,en
3552,1019282983117819904,en
3553,1392915035953893376,en
3554,146846407,en
3555,1034872874157400065,en
3556,219717040,en
3557,1445790328309436427,en
3558,534907353,en
3559,1477365208767156225,en
3560,20963813,en
3561,46460967,en
3562,2776040782,en
3563,1145310956,en
3564,1339289588557377538,en
3566,1402674750741172228,en
3567,919667724535648262,en
3568,1405614387163971587,en
3569,382295253,en
3570,4241528892,en
3571,390915898,en
3572,1108822270313721860,en
3573,919861748,en
3575,18738555,en
3576,1318563140636975104,en
3577,1244663153872560129,en
3578,219797275,en
3579,1467854528988942339,en
3580,17394475,en
3581,1389016593317912581,en
3582,561163046,en
3583,1178663736288120835,en
3584,1352735428726632449,en
3585,1475544778716635144,en
3586,32633111,en
3587,1369094576095498241,en
3588,1630896181,en
3589,1519378150463094787,en
3590,2733091570,en
3591,20517132,en
3592,356151714,en
3593,873506911,en
3594,171827825,en
3595,17126695,en
3596,306331399,en
3597,14721530,en
3598,349936333,en
3599,1175074274379481088,en
3600,1496871920775700481,en
3601,23012995,en
3602,2821256387,en
3603,3014175470,en
3604,756505513936900097,en
3605,409540106,en
3606,1262014250064764928,en
3607,2150247721,en
3608,38567748,en
3609,1324937044364242944,en
3610,1351963082940039169,en
3611,2905369666,en
3612,1494135689721569280,en
3613,15138217,en
3615,1518770862010241024,en
3616,1118151594351239168,en
3617,1389860948,en
3618,1108022848734539776,en
3619,159230211,en
3620,24204144,en
3621,1330915202100043781,en
3622,44452283,en
3623,48818194,en
3624,2860583242,en
3625,334505800,en
3626,1267881418576867329,en
3627,5721872,en
3628,19077401,en
3629,1397214700472082441,en
3630,1519651059169382400,en
3632,109477170,en
3633,2941305993,en
3634,1154192584635551744,en
3635,1375919348875886598,en
3636,15919583,en
3637,1521467401958834176,en
3638,1454799872742338565,en
3639,46520074,en
3641,2598000222,en
3642,7540792,en
3643,27495600,en
3644,768645597553319936,en
3645,1254930886325346304,en
3646,1247549077,en
3647,15683363,en
3648,1522968883493097472,en
3649,1513190663902294020,en
3650,1282405036098650112,en
3651,1111882164130537473,en
3652,583117972,en
3653,500105914,en
3654,55078125,en
3655,104294199,en
3656,1658463018,en
3657,284892452,en
3658,217567575,en
3659,4864075228,en
3660,814492399925948416,en
3661,1240034964,en
3662,781490623865991169,en
3663,2820465451,en
3664,1209847908633198592,en
3665,1519071763933540353,en
3666,805498327055945728,en
3667,1400636698980143106,en
3668,349362141,en
3669,26044686,en
3670,309132445,en
3671,1252937499778912256,en
3672,1488362300281131011,en
3673,15923818,en
3674,1519353932958470145,en
3675,14108060,en
3676,1389673622994837515,en
3677,632595525,en
3678,1168883105454858240,en
3679,435199092,en
3680,1407786693869113352,en
3681,1353060263721754626,en
3682,78627445,en
3683,789970734303088645,en
3685,22816728,en
3686,1520111119939117058,en
3687,984245314369486849,en
3688,1455007147490779140,en
3689,42321221,en
3690,214110964,en
3691,1519838679161884672,en
3692,1523688461701550080,en
3693,622066615,en
3694,1260432365995900928,en
3695,1519358438374998016,en
3696,3989594716,en
3697,136787800,en
3698,14394076,en
3699,126456661,en
3700,293768205,en
3701,3385154704,en
3702,990291481960251393,en
3703,3069279631,en
3704,100413913,en
3705,1454567856482492421,en
3706,1476613355704098821,en
3707,29458079,en
3708,4173551661,en
3709,1329628530859253763,en
3710,279384356,en
3711,988096477632319488,en
3712,1114692950473281536,en
3713,1427406304541351941,en
3714,1213292590293909504,en
3716,1091715396829413379,en
3718,1516073632929394692,en
3719,1031827663,en
3722,25994993,en
3723,1964124006,en
3724,764071786858307584,en
3725,1518953577464668160,en
3726,1511859111113207810,en
3727,1419711480061210628,en
3728,1363251698,en
3729,1316936961811189763,en
3731,1151924570498187264,en
3732,257968813,en
3733,758114193895665664,en
3734,844171206,en
3735,764299266751811584,en
3736,849652218378715136,en
3737,411054919,en
3738,275230032,en
3739,15868278,en
3740,16229885,en
3741,1468629200181633024,en
3742,2176046582,en
3743,3535896256,en
3744,81914432,en
3746,1235942943225085952,en
3747,890653225430528005,en
3748,1497058485422411777,en
3749,1378082839862804480,en
3750,336002320,en
3751,621122011,en
3752,1020564176,en
3753,1061475000,en
3754,1337280942184878080,en
3755,1154215243427528709,en
3756,1020635724,en
3757,3270255866,en
3758,975184969,en
3759,136442267,en
3760,1198000188125827072,en
3761,739549724,en
3762,728339899326156800,en
3763,24725278,en
3764,266580278,en
3765,3035021988,en
3766,1518691034116546562,en
3767,1503748168185430024,en
3768,20392809,en
3769,1500201827278770179,en
3770,911747503837650944,en
3771,1176641216693227522,en
3772,1348353903306305543,en
3773,106470694,en
3774,177492155,en
3775,14862668,en
3776,940385118031679494,en
3777,618139364,en
3778,1343187652451966977,en
3779,281769495,en
3780,14827461,en
3781,76030793,en
3782,212172770,en
3783,58479641,en
3784,33764296,en
3785,1478435427044323334,en
3786,1068394169692024832,en
3787,1390833635117441024,en
3788,1336703498709295104,en
3789,1325329852384256005,en
3790,14988171,en
3791,1385205282406555650,en
3792,462534375,en
3793,2173051896,en
3794,882980139453210624,en
3795,1267097693148663809,en
3796,39860717,en
3797,898943077,en
3798,2321561251,en
3799,1270344490163867648,en
3800,1384392733188509696,en
3801,1075934529423097857,en
3802,253661361,en
3803,1328425008641740801,en
3804,75498389,en
3805,1326342524596674561,en
3806,400421942,en
3807,436158763,en
3808,261985974,en
3809,1512218749033750533,en
3810,958724508,en
3811,179695546,en
3812,244368526,en
3813,167761519,en
3814,89351501,en
3815,816478436835393536,en
3817,1159963106878976000,en
3818,1430787160966324226,en
3820,407379007,en
3822,829184878570827777,en
3823,605977728,en
3824,1459227002481877004,en
3825,803375866189381632,en
3826,820285218129068032,en
3827,23779690,en
3829,295710814,en
3830,716636186,en
3831,1414335511448203269,en
3832,251895181,en
3833,21953248,en
3834,869763212190797824,en
3835,968581858404585478,en
3836,3152491948,en
3837,2704836470,en
3838,1028802847641677824,en
3839,336160087,en
3840,866637541,en
3841,943170877071470592,en
3842,366822626,en
3843,1212262023712497664,en
3844,1155590942000209920,en
3845,252116932,en
3846,707273903006068736,en
